"","B_R-B2_1_5404","B_R-B3_1_5405","B_R-B4_1_5406","B_R-D5_1_5407","B_R-D6_1_5408","B_R-D7_1_5409","B_R-D8_1_5410","B_R-D9_1_5411","B_R-E1_1_5412","B_R-E2_1_5413","L_R-E3_1_5424","L_R-E4_1_5425","L_R-E5_1_5426","L_R-E6_1_5427","L_R-E7_1_5428","L_R-E8_1_5429","L_R-F2_1_5433","L_R-F3_1_5434","M_R-E9_1_5435","M_R-F1_1_5436","M_R-F2_1_5437","M_R-F2_1_5439","M_R-F3_1_5438","M_R-F3_1_5440","P_R-C1_1_5414","P_R-C2_1_5415","P_R-C3_1_5416","P_R-C4_1_5417","P_R-C5_1_5418","P_R-C6_1_5419","P_R-C7_1_5420","P_R-C8_1_5421","P_R-C9_1_5422","P_R-D1_1_5423"
"O54824",6.13038828515929,NA,2.0471184379281,NA,NA,NA,NA,NA,NA,NA,1.64680707869955,1.33749113662981,1.23643530560797,0.804463352468673,1.10480482759715,1.72172791752007,1.68118892924318,3.09061622782701,1.0854952237716,1.18637391505626,1.02290669414423,1.78016726028995,1.1401225710959,1.32691509523562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54825",7.63971821109622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01561477148491,NA,NA,NA,1.1962732779942,0.734168936334292,8.19771767796193,0.82608682224035,0.529013173303028,1.73216762686663,0.861381727044654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54826",0.978722070562708,2.69485699714259,NA,NA,NA,NA,NA,NA,6.54605883927071,NA,NA,NA,0.606187813454637,NA,NA,NA,NA,2.56030767133209,NA,0.837102389485815,2.06462929426655,3.01050448637928,1.28555894375153,2.06108951667627,NA,NA,1.96028304227142,NA,NA,NA,NA,NA,NA,NA
"O54827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52876719406969,NA,NA,1.72782719375949,NA,NA,NA,NA,NA,4.40250629469105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54828",NA,2.97154742541067,2.95164907181458,1.81407257822354,2.31153060439264,5.19010321412863,2.59385983013159,2.99869664801015,NA,2.55317762512296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54829",14.3323371783314,16.2919871750244,15.1575698925776,15.898177435199,15.6925970817679,26.1857865362068,15.7592177192665,19.5603101641685,15.1671924064214,10.7799134033477,NA,NA,NA,NA,2.41490672372829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54833",5.169110010939,7.18858318213038,5.1623801262362,5.73639142815242,6.47971883878326,8.53776689940169,5.72634228251753,8.65909272419519,4.25579502496206,3.70756234815102,NA,NA,1.38566875267942,4.44268272508752,2.46983433729555,NA,3.72143847557031,NA,0.758808606702271,1.56980966336372,0.401713619097934,1.75741764321487,1.32508092279575,1.93085881703099,3.77296543660263,2.01489255291718,3.80833230565856,2.3665795919855,2.92141179508795,1.97153036071387,2.49325765659479,2.71432637196912,1.81896211504747,2.32493137711421
"O54834",3.25535371513859,2.06062796049932,4.46308032688095,2.81251801415143,1.89410381255309,NA,2.73533244532843,3.87632367099703,3.12614436041554,2.47984548603814,NA,NA,0.661738737286958,NA,1.29705253291992,NA,1.34588086294661,NA,1.24591001943771,0.888562519089571,3.82647881526375,1.59530816798515,1.85691114186542,2.59096910366671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54836",NA,NA,1.24548841893142,0.862887583402451,1.28913809396524,1.82409630856306,2.07917748578313,1.86136374445982,NA,29.2248769044315,NA,NA,3.00318029380525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17583185122298,NA,NA,NA,2.04218601372257,NA,3.47622965517023,NA,2.6862537597818,2.25694772645403,3.15188741106329
"O54839",NA,NA,1.4888634616258,2.903671503259,NA,NA,1.45955451442488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68110140821524,NA,5.24290264096376,NA,1.70561058500651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612088677914435,NA,0.637146535940893,0.584450728550982,2.18627685853513,1.94749359778624,0.721569767944886,2.2401511259267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54865",4.91395543768165,4.94718580928843,3.49249276970928,4.81302769758664,4.47374676115485,5.35969772278182,4.38495745535798,5.46838264009701,7.03338657655148,1.55833024260973,2.59537725213964,NA,1.82295201479956,NA,1.87882602062331,NA,2.31886780212531,1.85073920639254,0.970769967602184,1.32580806501217,NA,4.39865825645389,2.87352330825186,4.25781854226511,4.12450446136243,4.14015450147837,2.98242733380789,2.81997674483557,3.07726658779862,6.95500975854423,2.60419210768262,4.83806477469488,2.25440652417168,4.27415911127727
"O54879",5.50721627086257,3.94358097666297,3.19759207347258,4.21513920330506,4.52503231988491,7.86993386033151,4.31688930027797,5.50616654752378,3.34870279286354,4.69278603132168,3.61097711620484,2.86730723151572,2.62058971829868,1.7929572564981,1.82969115446846,NA,2.64890217250896,2.29917715801301,0.971097493575578,1.3592755523653,1.69580228245363,1.95794511130035,1.54256208911828,1.9261899347768,4.17154842551457,3.05163283619446,3.49967166843221,3.72190168752431,2.77450819726408,4.92955783223573,2.91279713865165,3.05845545125659,2.81392965968229,2.04150378165589
"O54890",5.35760995782026,6.44122617186554,4.63134679806485,1.56979551590836,4.89202245299408,3.25745199747623,2.01407616630924,6.21170237929793,2.50672800606623,1.37301992622262,1.97087255804064,0.970878300532687,1.95062966757003,0.463200608392161,0.701312580368681,NA,1.72616670637993,2.54460560086152,1.23241848412013,1.41624531440651,3.18890087724573,2.76652551481516,2.54420281824642,2.36206751393568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54901",8.78613067503111,9.18362939231817,7.26938115087421,6.02420616921322,9.11031200140249,13.9730681285786,6.82719013383041,11.0323763029106,5.58640954133629,6.75634687597785,4.18155380220542,4.02855163019127,2.82856399687456,2.51234042335762,2.46410015080674,NA,2.70287861681074,1.97817600392956,1.70736697405943,NA,NA,3.61624141676335,NA,1.03425695929549,5.13504284006354,5.6417747874134,6.13666991818073,3.32321602519866,4.74545639991548,6.51437362101258,5.97525703880176,7.49380974746061,7.38708673848778,5.60093847355974
"O54904",NA,NA,1.16223764088129,1.4364993534087,0.984045169592107,2.19491048096898,0.685116064665541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54916",8.64209166427942,9.45193890470678,5.84601263614339,6.97514688765595,4.9495737347799,11.0088719822996,5.94135088791169,7.83630042868531,9.2096493576724,5.16620339052297,3.46751449462697,1.21771385202616,5.29104640154952,0.903359533034813,2.18820638963931,1.10727587292296,1.60563553056094,2.05165860469458,0.796464012459465,1.47136360497212,1.84431361923668,3.11804720514896,1.19743143027547,2.21804497131883,3.60241218292726,2.91209060568362,2.41750216174157,2.16002422254952,2.87650992397593,3.58464713159873,2.49487974394427,2.1484542819637,3.30289096913663,2.45984309045434
"O54917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94423043419821,2.91865829512525,23.3656469244214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54929",2.19861817822998,4.03895894786399,2.57286868893197,1.84225263924378,1.93399045898779,4.43703366807069,1.82322605838392,2.76974837209959,NA,0.989251105879768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54931",9.27888312431378,10.6825464712976,6.44718057396193,5.09009049862267,13.9743312191911,5.40668178607437,7.29793928385426,10.8644039504295,13.4469184876724,11.4323766099992,3.25610719507853,3.48472893101425,0.954496864831819,1.21350240996198,2.96088684479321,2.0374683882025,2.06855483907354,3.82361675973161,0.629653343396902,NA,2.08439313327609,2.56003587216873,2.06749460579851,0.909810630409228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54940",3.42171865289598,NA,2.08125299741389,1.83013827379933,NA,NA,2.65560174174491,NA,2.75815680997823,NA,2.46535243807366,1.10875625859634,1.15023231922826,0.876298761877934,0.940442837939975,2.07707998507099,1.17718849906231,2.38279639903423,1.67317906353144,NA,2.07154164108232,3.96626909002257,0.608932557907189,7.65956502098875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54941",4.45063603543993,2.59569850404846,4.26403378882518,9.22147131532641,3.67281464856922,8.01370212146709,4.02799543966844,7.17373918592395,NA,4.6379926488595,1.97822924626366,1.19547856955702,4.17516365605261,1.04560106331038,1.62358022406556,1.78594491570418,2.39578611945419,1.21339079121182,1.32405848432545,1.85961239519812,2.06994412093798,2.944956737219,1.9237901309824,2.30064269544372,2.2049913724421,NA,3.15450095499926,2.17339880458215,1.59287003164288,4.33059097349304,2.11207207128092,2.14508259418226,2.44868175978241,1.25378534693746
"O54942",NA,NA,NA,NA,2.18804555286714,NA,NA,NA,NA,NA,NA,1.30212942404702,NA,NA,1.14162507870941,NA,1.02789762993222,NA,NA,NA,NA,6.17316489056409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54946",2.74120228749689,4.7028893550877,3.7202063310645,1.95785113733507,5.87469396607039,5.85115059092826,3.0845334632056,7.38050724220241,5.36496189941888,3.16748548310221,4.87569443159721,4.76143226281493,NA,NA,0.172638022868732,NA,2.2483300188858,3.74859251931192,0.84052002940846,0.852616004550599,1.40630006988886,1.73904362441355,1.97867110833857,1.57429523974202,3.05612834306939,1.09165202906758,NA,1.41336446656834,0.431053806596375,1.90345450934965,NA,NA,NA,1.25289214514504
"O54949",3.75312124219022,0.972158520463866,2.49015134646524,1.11833527321963,1.65099105237072,7.17195120528655,1.87295723142741,1.53401118226562,1.1788964603807,NA,1.29381927730469,NA,NA,NA,3.6326347964599,NA,NA,NA,NA,NA,NA,NA,1.03651422764077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54950",3.53046643742772,4.37395732968291,2.15047218595752,5.838777671105,4.92161653750039,8.6566449695102,4.26871041699714,6.85205593350703,NA,2.6833983833086,NA,NA,1.58391172619481,NA,NA,1.09844601634356,0.963549647001773,NA,0.712340186884939,1.00339314693538,1.73845961755072,2.10499031118026,1.25326998384409,1.92911056027412,NA,NA,NA,NA,NA,NA,1.0345703827038,NA,NA,NA
"O54956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95398831204666,NA,NA,NA,NA,NA,1.13191333503279,1.59732952441162,3.13773298122803,2.18630472494196,2.62044000842223,2.63991499051624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54962",5.54567857168395,5.64222696942814,NA,4.3971872122695,NA,NA,NA,1.97027420472648,NA,4.95517650773169,NA,NA,5.8202501441055,NA,4.38297009658976,2.24628512106184,3.00031488220251,4.26998554835019,1.4596937139939,1.59493386645049,2.53056763364456,2.73458629028959,3.22560800144921,2.29007140592359,5.84245112309716,5.15324985848185,6.13004312505788,5.44128462159949,4.07013998458355,7.34976445871458,7.12732264870477,6.48595239102642,3.16046305492174,2.90156729675262
"O54965",NA,NA,NA,NA,0.623213177912024,NA,NA,NA,NA,NA,NA,NA,3.24376811024438,NA,NA,NA,NA,NA,0.723947357258075,2.08888587855047,2.73748363758873,1.84125545293671,2.13182602150624,1.74996175937775,NA,NA,NA,NA,1.96946299500847,1.57577875630657,NA,NA,0.271613892989881,3.65007048553064
"O54967",4.23721809759142,7.92700388078018,3.05772771800724,1.79032537578653,3.53985594800423,21.2616247560122,2.7420370101822,6.22135035209405,NA,5.26286646466904,NA,NA,2.15497122681775,NA,0.410590208297844,NA,2.99609033598659,NA,NA,NA,NA,2.95714152722408,4.50409574227038,2.70611725656401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54972",NA,NA,0.392367996382852,NA,NA,NA,NA,0.79966075842655,NA,NA,NA,NA,0.232221241178829,NA,NA,NA,NA,NA,NA,0.841231818720572,2.45246379277995,2.54292623310931,1.60624650106638,2.35153560260444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631995958231527,NA,1.68324395744339,0.406743415311849,NA,NA,1.41968833824912,NA,NA,2.02273147726745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54983",11.496978475115,13.1650680033426,11.03777791227,10.0256785961427,14.3361671001772,19.2064539213179,11.1875943982673,18.4142016661692,9.42106177205036,7.16631353485912,4.47354382554137,3.67670867123342,2.93610736090545,1.51076358930539,NA,NA,5.51919888773956,3.65243559143714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54984",4.70582688476612,5.25985026565879,5.73347889193629,4.985855939015,6.55273552097105,11.325744472101,5.83276541515333,7.79975591353773,8.13409203628235,3.22223672705284,NA,NA,1.59721152966622,0.51523942637045,NA,NA,1.76812855495161,NA,0.764934512778751,1.04405372751966,1.50977162069529,1.32236942669382,1.21697078967261,1.91110799422394,2.34501732170551,1.63972384742448,2.07295847464771,1.86999249434192,1.75762374342496,2.36886596584527,1.77666353248004,2.00083338180294,1.17768101220111,1.43610084576933
"O54988",4.9463259733454,4.56139946062094,3.85183623331894,4.90322025973294,3.87192225224843,7.20669020742345,4.20688101828191,4.99344106473461,4.73648985081373,2.89405995250149,1.14340393695503,0.621448827453239,1.11224987583338,0.684632519633153,1.00814990901412,1.32251148366015,1.47771315197601,NA,0.764461288367151,1.04575550414053,1.37919707031394,1.92922644427632,1.06535104812357,1.49961689692934,1.22258450117041,3.06938077301649,1.85442394468009,1.73697262361635,1.78949733220432,2.82039635934828,1.97581539476171,2.07609946770985,NA,0.0693147180559945
"O54990",22.8225035117251,2.63289700286554,26.6907882152208,2.95050806202888,20.6985912760139,5.33976579068876,11.7954942970446,2.61333509998022,15.4068287160589,12.9798489405553,NA,NA,0.806477288715338,NA,NA,NA,0.511685493380231,NA,0.220311864479943,1.03856537153484,1.56959888288311,2.02338341480521,1.23895841937579,2.09802243100462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54991",14.9193825751636,21.0408256177572,15.4320417361676,20.2796026107397,11.0760035721243,26.930648150362,10.9370637258537,19.5314580072547,8.75654020420961,6.78519984652708,NA,NA,NA,NA,NA,NA,NA,NA,0.877860215709001,NA,NA,NA,3.84412052124812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54992",5.1472481967291,3.7487374579248,6.33074583507039,1.53370093665574,2.94495304812041,8.49570877911735,1.85269974608749,2.97561357220715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9424459187439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O54998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40083491291573,NA,NA,NA,0.119873356360072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55003",1.82496479664801,4.35279170156868,1.60640491807905,2.41190006459364,2.64970274647176,6.83299804314476,1.96890055999555,6.2204242998019,3.77850792334755,2.61103013829531,0.338139981264778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771687453247211,0.449689501646069,0.489447945538739,1.32527068762714,NA,1.67239561356908,2.32069954140109,1.09132140149583
"O55013",3.71398111103699,5.1162147922921,4.61947367036846,4.62573072068031,4.57235757168346,8.66270946931838,4.0805421666714,6.09453684500487,4.2310261849993,3.11556914473703,1.7285494603838,1.58189868070229,NA,1.08867561528558,NA,1.40416206382758,2.0377153930279,0.0694683207665135,0.634110282259953,1.18566471199522,1.57564603915526,2.42269757755674,0.884988314811888,1.30951430947381,2.10894380605444,2.30329590593859,NA,2.09801054658075,2.25531316940988,2.53092889489364,2.42542786868739,NA,1.46074635611403,1.16978790849496
"O55017",8.79028513135669,10.7598704294761,9.6835239994392,7.7256951028293,6.83444699110715,13.1001143601907,7.87315895904673,23.9648479290504,6.54473212970332,3.65985122197249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55022",6.13259018232914,4.30952095615807,2.71479152888827,4.31249800340971,4.36710405338132,NA,3.83850804064177,NA,3.90545003078219,3.98750915424982,1.5810531711642,1.31047538860584,1.0336923909082,0.651307593240434,NA,NA,1.73381156722637,0.912127928486078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55023",9.97502452954546,11.8487514344611,10.6653810339652,12.6601052629786,15.8286556669897,19.3531841040648,11.8012502257145,16.0030459122655,9.74799344284808,7.3604463099974,3.70841521028446,2.96749969588956,3.85706340917367,2.21527005407425,2.66751158906281,6.50200312687673,3.81519124154029,3.86777402987515,1.18749170277262,1.60703869474602,1.82900287698403,3.07345319286648,1.76017981984526,2.34457763194987,6.38231977549303,5.00884591053638,4.689336379218,4.69346990000119,6.12212180288724,7.54939354960954,4.95252975352107,5.72335701864171,5.23556849044566,5.17321864008345
"O55026",8.51185221994355,11.2216913750862,10.4786482727379,7.4381574800772,10.5618019768552,10.4858875850243,10.6907786904741,8.92980292690858,9.35773090546634,7.11406543759226,NA,NA,2.06425648673613,NA,NA,NA,5.00670743237,6.90168147236949,NA,NA,NA,NA,NA,NA,5.16231863557258,5.68473330181476,NA,4.69733493295654,3.99294212905653,4.42262881759543,3.72401401434364,5.52971232540435,3.48083151075013,5.13791500626962
"O55028",5.76610629101636,9.28145457238883,4.3881664103668,5.70737601446096,5.52559439378202,7.91215650505348,7.34785937537573,6.43769737056506,3.36792844030386,3.81296170680037,0.934706931433779,1.26676713236201,2.09705418716864,2.03554956480852,2.241569638986,NA,0.424619687633435,0.367039556443452,NA,0.665408961384518,NA,NA,NA,NA,1.29650253925496,NA,1.00384123690972,1.20591538061979,1.94018358400953,4.0137146417812,1.82187426971283,2.23922171429696,0.845303010309352,0.753675573234444
"O55029",3.16406776452866,2.76656444926473,3.28030187709594,3.52019526942966,3.25347930539114,7.21886041348826,4.0735967457439,4.40179140542488,3.62757624680576,2.73636233434507,2.7324596722147,2.29100777135197,1.61938159771056,1.78140050825057,1.3066574135727,2.07571060353459,1.39984683531511,2.77901665097963,0.965700549023305,1.95448059197112,2.31481328132044,2.40876211037142,1.61316016507724,2.28509630554804,5.78561093614842,3.54787046979241,5.06160852392226,3.92019577183475,4.8449579750893,6.93750514511079,4.04516709901751,4.50133466677405,3.52124835871797,3.89409734843775
"O55033",5.98758145209121,9.91883532354505,5.722718173458,4.83138254236865,4.79423279648124,8.31089206728285,5.20740818707631,9.10194068887111,6.68827213358408,4.49681187816207,NA,0.468424524205452,1.01236118928797,NA,0.74692433813315,NA,1.671781515644,NA,0.581386236533756,2.45703482345347,3.78449080954201,4.72473375465777,2.18834082261927,3.15750935140904,1.23842180445666,3.6871913828183,NA,2.14190614501909,0.778202195497091,0.881269600165251,NA,1.13581577258174,2.45282389471772,0.913505032202876
"O55042",11.1987046926449,14.5817726016397,18.1361368207426,16.8012231224999,18.2907368238283,30.6395038714316,15.1817370015332,21.638144538474,15.3533742291122,13.1531743895648,5.63629527808545,4.02120595260375,NA,0.902720519689061,1.90068607701567,NA,4.3494378006895,2.4282460354254,1.59220685267463,1.14945580903691,3.09461330826519,1.50105662299717,1.99042257811166,1.87711919680925,17.0594144299506,7.95614952751176,NA,NA,3.98050325503967,7.43643910968281,NA,NA,NA,5.75721438541764
"O55047",15.3016351053021,1.94198936549673,1.37092471342855,1.90590937815151,NA,NA,NA,NA,NA,3.39125066674654,NA,NA,NA,NA,NA,NA,NA,NA,2.25543606444629,0.907763873316704,2.97147505218251,NA,1.65674756623771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35397061497461
"O55055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57490685911418,NA,NA,NA,NA,NA,NA,2.66336644739937,1.89227854507252,5.47058936654739,NA,2.85689676171417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55057",3.72060857571705,3.78342012877921,3.07032050425425,4.08864513551135,3.11320161724962,5.21158367162175,3.42505031740976,5.25659548251396,3.90673678148388,5.81461490732434,0.812435552149396,0.659607460413591,1.61687431170893,NA,0.849191405188137,NA,0.960042106065825,NA,0.279511283917085,1.44529711608179,3.59129603223725,5.34690747335836,NA,2.3910889575197,2.16084213257061,1.80505765449593,1.01983211251405,0.918798911758978,1.40588698891447,2.66804810233712,0.611186664624002,1.33838267709946,2.10542772465831,NA
"O55060",8.10510720353513,14.844799964292,8.50885933350644,5.88326885591254,7.93391262271134,11.1535472594779,5.49144209502096,12.2986039114131,11.2056488499722,5.78289303360842,2.17294331043147,7.3975409400131,2.62379487515449,NA,1.4363651527415,NA,2.67561161390026,3.3452713951965,1.27303229419677,1.45200690429003,3.5865670572722,5.66091600945391,2.40213968193687,4.11968014499649,NA,5.08597718219692,NA,NA,NA,10.6550853729641,10.7607907239309,NA,NA,4.16799390249474
"O55071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71844919476041,1.4814245878539,2.08943199691743,1.45236540974105,NA,0.891678872066589,2.42603618757355,0.691963795221649,3.1397360467964,NA,NA,6.09577392431272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55091",2.24758749784744,2.19474219668044,1.9238047037574,1.69175222062471,1.51539883122405,3.32860954416945,1.45193508230476,2.94350561677681,2.22485774127257,1.71100769988672,2.488352552917,0.383673092150817,NA,NA,NA,0.754223312937946,NA,0.38602368630613,0.685377063128462,NA,3.83839516457053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O55098",2.38337405035364,NA,1.3148537895198,2.96962083225049,1.78105105879586,6.42417978712024,1.88661440022771,4.39175669026959,NA,3.11889790753819,1.95208756303369,NA,1.10636718494885,NA,0.825697655781332,NA,1.46819234212358,NA,0.704627050640385,1.17106447533377,1.52240541279499,2.1287941689524,1.48933273633903,1.9780875080608,NA,NA,NA,1.88896096255526,NA,NA,NA,NA,NA,NA
